LAT,LON,scrubbed.name,GENUS,SPECIES,FAMILY,YEAR,FULLNAME,uID,ALT,GEODESC,PLANTDESC,LOCDESC,HABDESC,SCRUBBEDGENUS
18.180833,-67.088333,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1994,Cecropia schreberiana Miq.,46835 MAPR,360,Mayagüez,NA,"Cerro Las Mesas, Intersección P.R. 349 con camino Los Vázquez.



[Translation] Cerro Las Mesas, Intersection P.R. 349 with Los Vázquez road.",,Cecropia
17.990069,-66.864878,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana Miq.,46912 MAPR,75,Guánica,NA,"Guánica Forest Reserve.  From road #334 following La Cobana Trail, north forest boundary by La Trichilia Canyon.",Top of west facing slope of the canyon.,Cecropia
18.112806,-66.051944,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2006,Cecropia schreberiana ssp. schreberiana Miq.,47167 MAPR,903,Patillas,NA,"Carite Forest Reserve.  From road 184 taking road to Cerro La Santa; close to the first radio antena.  Border of the mun. of Caguas, Cayey and San Lorenzo.",Common at the palm forest.,Cecropia
18.215333,-67.139111,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2009,Cecropia schreberiana ssp. schreberiana Miq.,57152 MAPR,0,Mayagüez,NA,"Grounds of Biology Building at University of Puerto Rico, Mayaguez, c. 100 m in from Zoo Road.",Edge of parking area along border of weedy secondary forest on red clay soil.,Cecropia
18.15,-66.98333333,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,PREPI 31502,NA,NA,NA,NA,NA,Cecropia
18.21361,-67.10301,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1913,Cecropia schreberiana,PREPI 37111,NA,NA,NA,NA,NA,Cecropia
18.16055556,-67.04138889,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1988,Cecropia schreberiana,PREPI 37113,NA,NA,NA,NA,NA,Cecropia
18.425,-67.03333333,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1993,Cecropia schreberiana,PREPI 37114,NA,NA,NA,NA,NA,Cecropia
18.11708,-67.18263,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1913,Cecropia schreberiana,PREPI 37115,NA,NA,NA,NA,NA,Cecropia
18.44881,-66.0686,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1902,Cecropia schreberiana,PREPI 37116,NA,NA,NA,NA,NA,Cecropia
18.40833333,-67.125,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1982,Cecropia schreberiana,PREPI 37117,NA,NA,NA,NA,NA,Cecropia
18.08777778,-67.05416667,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1988,Cecropia schreberiana,PREPI 37120,NA,NA,NA,NA,NA,Cecropia
18.20805556,-66.49361111,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1984,Cecropia schreberiana,PREPI 37121,NA,NA,NA,NA,NA,Cecropia
18.0625,-66.90722222,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2002,Cecropia schreberiana,PREPI 53204,NA,NA,NA,NA,NA,Cecropia
18.15611111,-66.99888889,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2000,Cecropia schreberiana,PREPI 54454,NA,NA,NA,NA,NA,Cecropia
18.15611111,-66.99888889,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2000,Cecropia schreberiana,PREPI 54465,NA,NA,NA,NA,NA,Cecropia
18.18083333,-67.08833333,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1994,Cecropia schreberiana,PREPI 56466,NA,NA,NA,NA,NA,Cecropia
17.99,-66.865,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,PREPI 56543,NA,NA,NA,NA,NA,Cecropia
18.11277778,-66.05194444,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2006,Cecropia schreberiana,PREPI 56779,NA,NA,NA,NA,NA,Cecropia
18.0863,-66.0751,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,112 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0567,-66.0845,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,113 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0584,-66.0841,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,114 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0849,-66.0749,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,115 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0922,-66.0761,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,116 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0784,-66.0698,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,117 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0754,-66.0693,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,118 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3426,-65.7533,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,119 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3376,-65.7386,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,120 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3371,-65.7378,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,121 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3492,-65.7326,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,122 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3513,-65.7323,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1995,Cecropia schreberiana,123 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0863,-66.0751,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,824 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0936,-66.0774,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,825 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0584,-66.0841,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,826 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0849,-66.0749,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,827 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0922,-66.0761,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,828 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0784,-66.0698,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,829 Chrono,NA,NA,NA,NA,NA,Cecropia
18.092,-66.0753,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,830 Chrono,NA,NA,NA,NA,NA,Cecropia
18.0754,-66.0693,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,831 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3454,-66.4769,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,832 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3426,-65.7533,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,833 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3376,-65.7386,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,834 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3513,-65.7323,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,835 Chrono,NA,NA,NA,NA,NA,Cecropia
18.3212,-65.7438,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,836 Chrono,NA,NA,NA,NA,NA,Cecropia
18.2867,-65.8566,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2007,Cecropia schreberiana,837 Chrono,NA,NA,NA,NA,NA,Cecropia
18.20694,-66.0725,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2006,Cecropia schreberiana Miq.,GBIF urn:catalog:MO:Tropicos:100680959,285,"Mpo. Caguas. Emergency escape ramp off route 172, 1.3 miles west of intersection with route 7784. NW facing slope near summit of step ridge.",NA,NA,NA,Cecropia
18.06461,-66.0307,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2006,Cecropia schreberiana subsp. schreberiana,GBIF http://n2t.net/ark:/65665/3fe3b0bd5-dabe-4d59-94da-d06e1eecb365,903,"Carite Forest Reserve.  Cerro La Santa, Carite Forest Reserve.  From road 184 taking road to Cerro La Santa; close to the first radio antena.  Border of the mun. of Caguas, Cayey and Sa",NA,NA,NA,Cecropia
18.425,-67.03,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1993,Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco,GBIF 91ae9b43-1ce0-40c7-8763-f6e0ac17649c,225,"Along Highway 112, 3.4 miles (by road) NE of junction with Hwy. 444.",NA,NA,NA,Cecropia
18.11666,-66.05,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1991,Cecropia schreberiana Miq.,GBIF urn:catalog:MO:Tropicos:710671,NA,Municipio of Cayey. Just W of the inter√∏ section of routes 184 and 179. Private road along ridge leading to Barrio Farrall√≥n.,NA,NA,NA,Cecropia
18.06429,-65.80758,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1991,Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco,GBIF 22b78f2e-bcb0-4dd3-9f27-2c6962d41cfc,25.5,"Punta Guayanes, along old road from S end of Palmas del Mar next to sea.",NA,NA,NA,Cecropia
18.06429,-65.80758,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1991,Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco,GBIF 9fe6f50b-955d-40fa-afbe-e458ff126333,25.5,"Punta Guayan√©s, along old road from S end of Palmas del Mar next to sea.",NA,NA,NA,Cecropia
18.29103,-65.79246,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1989,Cecropia schreberiana subsp. schreberiana,GBIF 87502089-7b38-4fab-a9cf-e51163e5fc79,NA,"Caribbean National Forest, Luquillo Mountains.",NA,NA,NA,Cecropia
18.28,-65.78,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1988,Cecropia schreberiana subsp. schreberiana,GBIF 6b80c6c5-b982-4c1f-be3d-2ed765c5e38a,600,"Caribbean National Forest. El Yunque, Hwy 191.",NA,NA,NA,Cecropia
18.28,-65.78,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1987,Cecropia schreberiana subsp. schreberiana,GBIF 2da01c0a-1748-466a-82ab-63340d6aa57f,600,"Caribbean National Forest: along highway 191, just S of jct. with road to summit of El Yunque.",NA,NA,NA,Cecropia
18.4353,-66.9233,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1986,Cecropia schreberiana subsp. schreberiana,GBIF 3cbeea96-d81a-4124-b57d-25b88f14c2c7,NA,Planted at Quebradillas.,NA,NA,NA,Cecropia
18.28333,-65.78333,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1985,Cecropia schreberiana subsp. schreberiana,GBIF urn:catalog:MO:Tropicos:712753,750,"LUQUILLO: Luquillo National Forest,El Yunque, Mt. Britton area.",NA,NA,NA,Cecropia
18.28,-65.78,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1985,Cecropia schreberiana subsp. schreberiana,GBIF 9ca40165-7558-4d6b-8e54-aa23a1452fb8,750,"Luquillo National Forest, El Yunque, Mt. Britton area.",NA,NA,NA,Cecropia
18.33333,-66.7,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1985,Cecropia schreberiana Miq.,GBIF urn:catalog:MO:Tropicos:712890,250,"Rio Abajo Forest Reserve, 18 mi S of Arecibo.",NA,NA,NA,Cecropia
18.33,-66.7,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1985,Cecropia schreberiana Miq.,GBIF http://n2t.net/ark:/65665/3bb9fafde-cb83-4bda-9624-005aa2987bd0,250,"Rio Abajo Forest Reserve, 18 mi S of Arecibo",NA,NA,NA,Cecropia
18.15306,-66.55417,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1979,Cecropia schreberiana subsp. schreberiana,GBIF 32a62365-aee9-4a11-9ebb-5f9caf2cdd60,850,Cerro Maravilla area.,NA,NA,NA,Cecropia
18.31098,-65.79063,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1979,Cecropia schreberiana subsp. schreberiana,GBIF feeec9d9-2ffc-4df3-98d4-2a9c72ed1648,NA,El Yunque.,NA,NA,NA,Cecropia
18.33829,-65.82564,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1950,Cecropia schreberiana subsp. schreberiana,GBIF 881d8858-f975-416f-ad37-00e08ed4377c,244,Caribbean National Forest. El Verde Experimental Station.,NA,NA,NA,Cecropia
18.41417,-66.11399,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1924,Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco,GBIF 49ba0134-4b3c-4272-a2dc-7038d721fa9d,NA,Near Pueblo Viejo.,NA,NA,NA,Cecropia
18.1811,-66.5117,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1923,Cecropia schreberiana subsp. schreberiana,GBIF c45efa4f-aa01-4373-8560-da208c1ea09b,800,Vicinity of Ala de la Piedra above Villalba.,NA,NA,NA,Cecropia
18.11468,-67.03573,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,1886,Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco,GBIF 2aeee125-d5a8-4854-8d59-bf54e53cc3c8,NA,Prope San German (illegible) oppidum.,NA,NA,NA,Cecropia
18.2477,-66.62481,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,NA,Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco,GBIF b01c1329-b984-42c3-9a3a-9b12fdee49fa,NA,Mt. Moralis,NA,NA,NA,Cecropia
18.2477,-66.62481,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,NA,Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco,GBIF 73ddfc5d-d8b1-46b1-9673-0a3dbd4b6b66,NA,Mt. Morales near Utuado.,NA,NA,NA,Cecropia
18.39467,-66.04517,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,NA,Cecropia schreberiana subsp. schreberiana,GBIF 94dcc3bd-143a-4424-b1d7-4d01b2e20f45,NA,Finca Buen Consejo,NA,NA,NA,Cecropia
18.2477,-66.62481,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,NA,Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco,GBIF e2bb7170-4305-422c-95ca-2b1e1c05b8cb,NA,Mt. Moralis,NA,NA,NA,Cecropia
18.1761,-66.699089,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720010046,NA,NA,NA,NA,NA,Cecropia
18.1761,-66.699089,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720010046,NA,NA,NA,NA,NA,Cecropia
18.154531,-66.820419,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720010276,NA,NA,NA,NA,NA,Cecropia
18.179861,-66.786339,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720010295,NA,NA,NA,NA,NA,Cecropia
18.179861,-66.786339,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720010295,NA,NA,NA,NA,NA,Cecropia
18.207139,-66.757339,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720010312,NA,NA,NA,NA,NA,Cecropia
18.179511,-66.701411,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720010349,NA,NA,NA,NA,NA,Cecropia
18.179511,-66.701411,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720010349,NA,NA,NA,NA,NA,Cecropia
18.20806,-66.73019,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720010367,NA,NA,NA,NA,NA,Cecropia
18.20806,-66.73019,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720010367,NA,NA,NA,NA,NA,Cecropia
18.17998,-66.72916,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720010368,NA,NA,NA,NA,NA,Cecropia
18.17998,-66.72916,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720010368,NA,NA,NA,NA,NA,Cecropia
18.23395,-66.16164,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720070764,NA,NA,NA,NA,NA,Cecropia
18.23395,-66.16164,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720070764,NA,NA,NA,NA,NA,Cecropia
18.127753,-66.246758,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720090655,NA,NA,NA,NA,NA,Cecropia
18.127753,-66.246758,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720090655,NA,NA,NA,NA,NA,Cecropia
18.3151,-67.173569,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720110002,NA,NA,NA,NA,NA,Cecropia
18.3151,-67.173569,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720110002,NA,NA,NA,NA,NA,Cecropia
18.315619,-67.127481,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720110048,NA,NA,NA,NA,NA,Cecropia
18.315619,-67.127481,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720110048,NA,NA,NA,NA,NA,Cecropia
18.26165,-67.098739,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720110071,NA,NA,NA,NA,NA,Cecropia
18.26165,-67.098739,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720110071,NA,NA,NA,NA,NA,Cecropia
18.261511,-67.070769,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720110092,NA,NA,NA,NA,NA,Cecropia
18.261511,-67.070769,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720110092,NA,NA,NA,NA,NA,Cecropia
18.370528,-66.672944,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720130361,NA,NA,NA,NA,NA,Cecropia
18.370528,-66.672944,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720130361,NA,NA,NA,NA,NA,Cecropia
18.396881,-66.75865,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720130417,NA,NA,NA,NA,NA,Cecropia
18.396881,-66.75865,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720130417,NA,NA,NA,NA,NA,Cecropia
18.196431,-66.025689,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720250044,NA,NA,NA,NA,NA,Cecropia
18.196431,-66.025689,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720250044,NA,NA,NA,NA,NA,Cecropia
18.12585,-66.076261,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720350769,NA,NA,NA,NA,NA,Cecropia
18.12585,-66.076261,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720350769,NA,NA,NA,NA,NA,Cecropia
18.293069,-66.527131,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720390042,NA,NA,NA,NA,NA,Cecropia
18.293069,-66.527131,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720390042,NA,NA,NA,NA,NA,Cecropia
18.288661,-66.559069,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720390441,NA,NA,NA,NA,NA,Cecropia
18.288661,-66.559069,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720390441,NA,NA,NA,NA,NA,Cecropia
18.31675,-66.474531,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720390495,NA,NA,NA,NA,NA,Cecropia
18.271561,-65.72495,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720530037,NA,NA,NA,NA,NA,Cecropia
18.271561,-65.72495,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720530037,NA,NA,NA,NA,NA,Cecropia
18.089781,-66.076689,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720570005,NA,NA,NA,NA,NA,Cecropia
18.089781,-66.076689,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720570005,NA,NA,NA,NA,NA,Cecropia
18.071969,-66.10475,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720570752,NA,NA,NA,NA,NA,Cecropia
18.125289,-66.757561,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720590315,NA,NA,NA,NA,NA,Cecropia
18.125289,-66.757561,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720590315,NA,NA,NA,NA,NA,Cecropia
18.397589,-66.957189,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720710166,NA,NA,NA,NA,NA,Cecropia
18.397589,-66.957189,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720710166,NA,NA,NA,NA,NA,Cecropia
18.218231,-66.624761,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720730023,NA,NA,NA,NA,NA,Cecropia
18.218231,-66.624761,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720730023,NA,NA,NA,NA,NA,Cecropia
18.166861,-66.6118,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720730055,NA,NA,NA,NA,NA,Cecropia
18.166861,-66.6118,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720730055,NA,NA,NA,NA,NA,Cecropia
18.180469,-66.644869,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720730387,NA,NA,NA,NA,NA,Cecropia
18.261489,-66.559089,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720730442,NA,NA,NA,NA,NA,Cecropia
18.344969,-66.842161,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720810005,NA,NA,NA,NA,NA,Cecropia
18.261069,-66.871861,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720810232,NA,NA,NA,NA,NA,Cecropia
18.261069,-66.871861,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2008,cecropia_schreberiana,FIA 720810232,NA,NA,NA,NA,NA,Cecropia
18.179939,-66.843131,Cecropia schreberiana,Cecropia,schreberiana,URTICACEAE,2003,cecropia_schreberiana,FIA 720810255,NA,NA,NA,NA,NA,Cecropia
